Test Case: H20SXM_vllm.ops.NATIVE_C-paged_attention_v1
| B | H  |  S  |  D  | BS | MS  | BT | output  | out__tensor  | out_precision | query__tensor | query_precision |  key_cache__tensor   | key_cache_precision | value_cache__tensor | value_cache_precision | num_kv_heads | scale | block_tables__tensor | block_tables_precision | block_tables_high | block_tables_low | seq_lens__tensor | seq_lens_precision | seq_lens_high | seq_lens_low | block_size | max_seq_len | alibi_slopes | kv_cache_dtype | k_scale | v_scale | tp_rank | blocksparse_local_blocks | blocksparse_vert_stride | blocksparse_block_size | blocksparse_head_sliding_step | k_zero | v_zero | out_scales | dtype | status  | b_device | b_dtype |  rtol  | atol  |     cosine_sim     |  max_abs_err   | rel_err_hundredth | rel_err_thousandth | rel_err_ten_thousandth | error_rate | eb  |          rmse          | small_value_err_ratio | max_rel_error | mean_rel_error | max_ulp_error | mean_ulp_error | ulp_error_proportion |                      message                       |
| 1 | 4  | 128 | 128 | 16 | 128 | 8  | ['out'] | [1, 4, 128]  |     fp16      |  [1, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      129      |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.999999978267319  | 0.00029420853  |                   |                    |                        |            | 0.0 |  6.59917112155946e-05  |          0.0          | 0.00048225056 | 0.00017658419  |  0.49987793   |   0.25345397   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 128 | 16 | 128 | 8  | ['out'] | [1, 4, 128]  |     fp16      |  [1, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      129      |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999796474314 | 0.00015377998  |                   |                    |                        |            | 0.0 | 4.092986524850632e-05  |          0.0          | 0.00045904986 | 0.00016973764  |  0.49987793   |   0.23776484   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 128 | 16 | 128 | 8  | ['out'] | [1, 4, 128]  |     fp16      |  [1, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      129      |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999809399895 |  0.0002257824  |                   |                    |                        |            | 0.0 | 5.190936235400745e-05  |           0           | 0.00045809173 |  0.0001711789  |      0.5      |   0.24424338   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 128 | 16 | 128 | 8  | ['out'] | [1, 4, 128]  |     fp16      |  [1, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      129      |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999801910031 | 0.00032114983  |                   |                    |                        |            | 0.0 |  5.26255017200105e-05  |          0.0          | 0.0004343793  | 0.00018515799  |      0.5      |    0.263906    |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 128 | 16 | 128 | 8  | ['out'] | [1, 4, 128]  |     fp16      |  [1, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      129      |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999776463271 | 0.00021767616  |                   |                    |                        |            | 0.0 | 3.6706292475910655e-05 |           0           | 0.00048083102 | 0.00017022036  |   0.4979248   |   0.24119711   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 128 | 128 | 16 | 128 | 8  | ['out'] | [4, 4, 128]  |     fp16      |  [4, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      129      |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999778021637 | 0.00043451786  |                   |                    |                        |            | 0.0 | 6.261889590809644e-05  |          0.0          | 0.00046888625 | 0.00017776527  |      0.5      |   0.25121456   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 128 | 128 | 16 | 128 | 8  | ['out'] | [4, 4, 128]  |     fp16      |  [4, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      129      |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.999999979633236  |  0.0004825592  |                   |                    |                        |            | 0.0 | 6.819623235063744e-05  |          0.0          | 0.00048423183 | 0.00017384828  |   0.4996338   |   0.24792737   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 128 | 128 | 16 | 128 | 8  | ['out'] | [4, 4, 128]  |     fp16      |  [4, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      129      |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999793536052 | 0.00043070316  |                   |                    |                        |            | 0.0 | 5.372543264112248e-05  |          0.0          |  0.000476127  | 0.00017423736  |   0.4996338   |   0.24803984   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 128 | 128 | 16 | 128 | 8  | ['out'] | [4, 4, 128]  |     fp16      |  [4, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      129      |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.999999979708183  |  0.0004632473  |                   |                    |                        |            | 0.0 | 7.720775741954665e-05  |          0.0          | 0.00047742273 | 0.00017468569  |      0.5      |   0.24761033   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 128 | 128 | 16 | 128 | 8  | ['out'] | [4, 4, 128]  |     fp16      |  [4, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      129      |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999789038123 | 0.00047838688  |                   |                    |                        |            | 0.0 | 5.5515064714942355e-05 |          0.0          | 0.0004757816  | 0.00017430642  |  0.49938965   |   0.24564695   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 128 | 128 | 16 | 128 | 8  | ['out'] | [4, 4, 128]  |     fp16      |  [4, 4, 128]  |      fp16       |  [8, 4, 1, 16, 128]  |        fp16         |   [8, 4, 128, 16]   |         fp16          |      4       | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      129      |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999798741558 |  0.0004477501  |                   |                    |                        |            | 0.0 | 6.982279966444573e-05  |          0.0          | 0.0004731478  | 0.00017174262  |      0.5      |   0.24705458   |         0.0          | Max abs error is less than 0.001, consider as pass |
