Test Case: H20SXM_aten_slice
|   M   |  N   |  B  | dim | end | start | step |    input_shape     | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  32   | 768  | 32  |  1  | 32  |   4   |  1   |  [[32, 32, 768]]   | bf16  |       0.76       |       0.79        |       0.83       |        2.49        | 0.00e+00 | 7.86e+05 |        0%        |    51.74%     |
|  64   | 768  |  1  |  1  | 32  |   4   |  1   |   [[1, 64, 768]]   | bf16  |       0.74       |       0.76        |       0.78       |        2.03        | 0.00e+00 | 4.92e+04 |        0%        |     3.32%     |
|  64   | 768  |  2  |  1  | 32  |   4   |  1   |   [[2, 64, 768]]   | bf16  |       0.74       |       0.76        |       0.79       |        2.06        | 0.00e+00 | 9.83e+04 |        0%        |     6.64%     |
|  64   | 768  |  4  |  1  | 32  |   4   |  1   |   [[4, 64, 768]]   | bf16  |       0.75       |       0.78        |       0.82       |        2.12        | 0.00e+00 | 1.97e+05 |        0%        |    13.11%     |
|  64   | 768  |  8  |  1  | 32  |   4   |  1   |   [[8, 64, 768]]   | bf16  |       0.75       |       0.79        |       0.82       |        2.25        | 0.00e+00 | 3.93e+05 |        0%        |    26.21%     |
|  64   | 768  | 16  |  1  | 32  |   4   |  1   |  [[16, 64, 768]]   | bf16  |       0.74       |       0.77        |       0.82       |        2.49        | 0.00e+00 | 7.86e+05 |        0%        |    53.14%     |
|  64   | 768  | 32  |  1  | 32  |   4   |  1   |  [[32, 64, 768]]   | bf16  |       0.76       |       0.79        |       0.84       |        2.98        | 0.00e+00 | 1.57e+06 |        0%        |    103.48%    |
|  128  | 768  |  1  |  1  | 32  |   4   |  1   |  [[1, 128, 768]]   | bf16  |       0.73       |       0.76        |       0.78       |        2.06        | 0.00e+00 | 9.83e+04 |        0%        |     6.73%     |
|  128  | 768  |  2  |  1  | 32  |   4   |  1   |  [[2, 128, 768]]   | bf16  |       0.76       |        0.8        |       0.84       |        2.12        | 0.00e+00 | 1.97e+05 |        0%        |    12.93%     |
|  128  | 768  |  4  |  1  | 32  |   4   |  1   |  [[4, 128, 768]]   | bf16  |       0.75       |       0.77        |       0.79       |        2.25        | 0.00e+00 | 3.93e+05 |        0%        |    26.21%     |
|  128  | 768  |  8  |  1  | 32  |   4   |  1   |  [[8, 128, 768]]   | bf16  |       0.75       |       0.78        |       0.82       |        2.49        | 0.00e+00 | 7.86e+05 |        0%        |    52.43%     |
|  128  | 768  | 16  |  1  | 32  |   4   |  1   |  [[16, 128, 768]]  | bf16  |       0.74       |       0.76        |       0.8        |        2.98        | 0.00e+00 | 1.57e+06 |        0%        |    106.27%    |
|  128  | 768  | 32  |  1  | 32  |   4   |  1   |  [[32, 128, 768]]  | bf16  |       0.75       |       0.77        |       0.83       |        3.97        | 0.00e+00 | 3.15e+06 |        0%        |    209.72%    |
|  256  | 768  |  1  |  1  | 32  |   4   |  1   |  [[1, 256, 768]]   | bf16  |       0.75       |       0.78        |       0.82       |        2.12        | 0.00e+00 | 1.97e+05 |        0%        |    13.11%     |
|  256  | 768  |  2  |  1  | 32  |   4   |  1   |  [[2, 256, 768]]   | bf16  |       0.74       |       0.76        |       0.8        |        2.25        | 0.00e+00 | 3.93e+05 |        0%        |    26.57%     |
|  256  | 768  |  4  |  1  | 32  |   4   |  1   |  [[4, 256, 768]]   | bf16  |       0.75       |       0.77        |       0.78       |        2.49        | 0.00e+00 | 7.86e+05 |        0%        |    52.43%     |
|  256  | 768  |  8  |  1  | 32  |   4   |  1   |  [[8, 256, 768]]   | bf16  |       0.75       |       0.77        |       0.81       |        2.98        | 0.00e+00 | 1.57e+06 |        0%        |    104.86%    |
|  256  | 768  | 16  |  1  | 32  |   4   |  1   |  [[16, 256, 768]]  | bf16  |       0.74       |       0.76        |       0.79       |        3.97        | 0.00e+00 | 3.15e+06 |        0%        |    212.55%    |
|  256  | 768  | 32  |  1  | 32  |   4   |  1   |  [[32, 256, 768]]  | bf16  |       0.76       |       0.78        |       0.81       |        5.93        | 0.00e+00 | 6.29e+06 |        0%        |    413.91%    |
|  512  | 768  |  1  |  1  | 32  |   4   |  1   |  [[1, 512, 768]]   | bf16  |       0.74       |       0.78        |       0.83       |        2.25        | 0.00e+00 | 3.93e+05 |        0%        |    26.57%     |
|  512  | 768  |  2  |  1  | 32  |   4   |  1   |  [[2, 512, 768]]   | bf16  |       0.75       |       0.79        |       0.83       |        2.49        | 0.00e+00 | 7.86e+05 |        0%        |    52.43%     |
|  512  | 768  |  4  |  1  | 32  |   4   |  1   |  [[4, 512, 768]]   | bf16  |       0.73       |       0.76        |       0.79       |        2.98        | 0.00e+00 | 1.57e+06 |        0%        |    107.73%    |
|  512  | 768  |  8  |  1  | 32  |   4   |  1   |  [[8, 512, 768]]   | bf16  |       0.75       |       0.77        |       0.8        |        3.97        | 0.00e+00 | 3.15e+06 |        0%        |    209.72%    |
|  512  | 768  | 16  |  1  | 32  |   4   |  1   |  [[16, 512, 768]]  | bf16  |       0.76       |       0.79        |       0.83       |        5.93        | 0.00e+00 | 6.29e+06 |        0%        |    413.91%    |
|  512  | 768  | 32  |  1  | 32  |   4   |  1   |  [[32, 512, 768]]  | bf16  |       0.75       |       0.79        |       0.81       |        9.86        | 0.00e+00 | 1.26e+07 |        0%        |    838.86%    |
| 1024  | 768  |  1  |  1  | 32  |   4   |  1   |  [[1, 1024, 768]]  | bf16  |       0.73       |       0.79        |       0.83       |        2.49        | 0.00e+00 | 7.86e+05 |        0%        |    53.87%     |
| 1024  | 768  |  2  |  1  | 32  |   4   |  1   |  [[2, 1024, 768]]  | bf16  |       0.36       |       0.37        |       0.38       |        2.98        | 0.00e+00 | 1.57e+06 |        0%        |    218.45%    |
| 1024  | 768  |  4  |  1  | 32  |   4   |  1   |  [[4, 1024, 768]]  | bf16  |       0.75       |       0.77        |       0.81       |        3.97        | 0.00e+00 | 3.15e+06 |        0%        |    209.72%    |
| 1024  | 768  |  8  |  1  | 32  |   4   |  1   |  [[8, 1024, 768]]  | bf16  |       0.76       |       0.78        |       0.8        |        5.93        | 0.00e+00 | 6.29e+06 |        0%        |    413.91%    |
| 1024  | 768  | 16  |  1  | 32  |   4   |  1   | [[16, 1024, 768]]  | bf16  |       0.76       |       0.79        |       0.83       |        9.86        | 0.00e+00 | 1.26e+07 |        0%        |    827.82%    |
| 1024  | 768  | 32  |  1  | 32  |   4   |  1   | [[32, 1024, 768]]  | bf16  |       0.75       |       0.78        |       0.82       |       17.73        | 0.00e+00 | 2.52e+07 |        0%        |   1677.72%    |
| 2048  | 768  |  1  |  1  | 32  |   4   |  1   |  [[1, 2048, 768]]  | bf16  |       0.75       |       0.77        |       0.8        |        2.98        | 0.00e+00 | 1.57e+06 |        0%        |    104.86%    |
| 2048  | 768  |  2  |  1  | 32  |   4   |  1   |  [[2, 2048, 768]]  | bf16  |       0.75       |       0.77        |       0.8        |        3.97        | 0.00e+00 | 3.15e+06 |        0%        |    209.72%    |
| 2048  | 768  |  4  |  1  | 32  |   4   |  1   |  [[4, 2048, 768]]  | bf16  |       0.73       |       0.76        |       0.79       |        5.93        | 0.00e+00 | 6.29e+06 |        0%        |    430.92%    |
| 2048  | 768  |  8  |  1  | 32  |   4   |  1   |  [[8, 2048, 768]]  | bf16  |       0.75       |       0.77        |       0.79       |        9.86        | 0.00e+00 | 1.26e+07 |        0%        |    838.86%    |
| 2048  | 768  | 16  |  1  | 32  |   4   |  1   | [[16, 2048, 768]]  | bf16  |       0.75       |       0.77        |       0.83       |       17.73        | 0.00e+00 | 2.52e+07 |        0%        |   1677.72%    |
| 2048  | 768  | 32  |  1  | 32  |   4   |  1   | [[32, 2048, 768]]  | bf16  |       0.73       |       0.76        |       0.79       |       33.46        | 0.00e+00 | 5.03e+07 |        0%        |   3447.37%    |
| 4096  | 768  |  1  |  1  | 32  |   4   |  1   |  [[1, 4096, 768]]  | bf16  |       0.74       |       0.77        |       0.81       |        3.97        | 0.00e+00 | 3.15e+06 |        0%        |    212.55%    |
| 4096  | 768  |  2  |  1  | 32  |   4   |  1   |  [[2, 4096, 768]]  | bf16  |       0.74       |       0.78        |       0.81       |        5.93        | 0.00e+00 | 6.29e+06 |        0%        |    425.1%     |
| 4096  | 768  |  4  |  1  | 32  |   4   |  1   |  [[4, 4096, 768]]  | bf16  |       0.74       |       0.77        |       0.78       |        9.86        | 0.00e+00 | 1.26e+07 |        0%        |    850.2%     |
| 4096  | 768  |  8  |  1  | 32  |   4   |  1   |  [[8, 4096, 768]]  | bf16  |       0.75       |       0.78        |       0.8        |       17.73        | 0.00e+00 | 2.52e+07 |        0%        |   1677.72%    |
| 4096  | 768  | 16  |  1  | 32  |   4   |  1   | [[16, 4096, 768]]  | bf16  |       0.74       |       0.78        |       0.81       |       33.46        | 0.00e+00 | 5.03e+07 |        0%        |   3400.79%    |
| 4096  | 768  | 32  |  1  | 32  |   4   |  1   | [[32, 4096, 768]]  | bf16  |       0.75       |        0.8        |       0.85       |       64.91        | 0.00e+00 | 1.01e+08 |        0%        |   6710.89%    |
|  32   | 2048 |  1  |  1  | 32  |   4   |  1   |  [[1, 32, 2048]]   | bf16  |       0.74       |       0.76        |       0.79       |        2.04        | 0.00e+00 | 6.55e+04 |        0%        |     4.43%     |
|  32   | 2048 |  2  |  1  | 32  |   4   |  1   |  [[2, 32, 2048]]   | bf16  |       0.77       |       0.79        |       0.83       |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     8.51%     |
|  32   | 2048 |  4  |  1  | 32  |   4   |  1   |  [[4, 32, 2048]]   | bf16  |       0.74       |       0.76        |       0.79       |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.71%     |
|  32   | 2048 |  8  |  1  | 32  |   4   |  1   |  [[8, 32, 2048]]   | bf16  |       0.75       |       0.79        |       0.83       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    34.95%     |
|  32   | 2048 | 16  |  1  | 32  |   4   |  1   |  [[16, 32, 2048]]  | bf16  |       0.74       |       0.76        |       0.79       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    70.85%     |
|  32   | 2048 | 32  |  1  | 32  |   4   |  1   |  [[32, 32, 2048]]  | bf16  |       0.76       |       0.79        |       0.83       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    137.97%    |
|  64   | 2048 |  1  |  1  | 32  |   4   |  1   |  [[1, 64, 2048]]   | bf16  |       0.76       |       0.78        |       0.81       |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     8.62%     |
|  64   | 2048 |  2  |  1  | 32  |   4   |  1   |  [[2, 64, 2048]]   | bf16  |       0.76       |       0.78        |       0.8        |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.25%     |
|  64   | 2048 |  4  |  1  | 32  |   4   |  1   |  [[4, 64, 2048]]   | bf16  |       0.75       |       0.77        |       0.8        |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    34.95%     |
|  64   | 2048 |  8  |  1  | 32  |   4   |  1   |  [[8, 64, 2048]]   | bf16  |       0.74       |       0.77        |       0.8        |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    70.85%     |
|  64   | 2048 | 16  |  1  | 32  |   4   |  1   |  [[16, 64, 2048]]  | bf16  |       0.75       |       0.77        |       0.81       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    139.81%    |
|  64   | 2048 | 32  |  1  | 32  |   4   |  1   |  [[32, 64, 2048]]  | bf16  |       0.75       |       0.77        |       0.8        |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    279.62%    |
|  128  | 2048 |  1  |  1  | 32  |   4   |  1   |  [[1, 128, 2048]]  | bf16  |       0.77       |       0.79        |       0.83       |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.02%     |
|  128  | 2048 |  2  |  1  | 32  |   4   |  1   |  [[2, 128, 2048]]  | bf16  |       0.76       |       0.78        |       0.81       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    34.49%     |
|  128  | 2048 |  4  |  1  | 32  |   4   |  1   |  [[4, 128, 2048]]  | bf16  |       0.76       |       0.78        |       0.84       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    68.99%     |
|  128  | 2048 |  8  |  1  | 32  |   4   |  1   |  [[8, 128, 2048]]  | bf16  |       0.74       |       0.77        |       0.79       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    141.7%     |
|  128  | 2048 | 16  |  1  | 32  |   4   |  1   | [[16, 128, 2048]]  | bf16  |       0.75       |       0.78        |       0.84       |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    279.62%    |
|  128  | 2048 | 32  |  1  | 32  |   4   |  1   | [[32, 128, 2048]]  | bf16  |       0.75       |       0.77        |       0.81       |        7.24        | 0.00e+00 | 8.39e+06 |        0%        |    559.24%    |
|  256  | 2048 |  1  |  1  | 32  |   4   |  1   |  [[1, 256, 2048]]  | bf16  |       0.74       |       0.78        |       0.81       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    35.42%     |
|  256  | 2048 |  2  |  1  | 32  |   4   |  1   |  [[2, 256, 2048]]  | bf16  |       0.74       |       0.78        |       0.84       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    70.85%     |
|  256  | 2048 |  4  |  1  | 32  |   4   |  1   |  [[4, 256, 2048]]  | bf16  |       0.75       |       0.78        |       0.82       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    139.81%    |
|  256  | 2048 |  8  |  1  | 32  |   4   |  1   |  [[8, 256, 2048]]  | bf16  |       0.76       |       0.78        |       0.81       |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    275.94%    |
|  256  | 2048 | 16  |  1  | 32  |   4   |  1   | [[16, 256, 2048]]  | bf16  |       0.76       |       0.78        |       0.81       |        7.24        | 0.00e+00 | 8.39e+06 |        0%        |    551.88%    |
|  256  | 2048 | 32  |  1  | 32  |   4   |  1   | [[32, 256, 2048]]  | bf16  |       0.74       |       0.77        |       0.79       |       12.49        | 0.00e+00 | 1.68e+07 |        0%        |    1133.6%    |
|  512  | 2048 |  1  |  1  | 32  |   4   |  1   |  [[1, 512, 2048]]  | bf16  |       0.76       |       0.78        |       0.8        |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    68.99%     |
|  512  | 2048 |  2  |  1  | 32  |   4   |  1   |  [[2, 512, 2048]]  | bf16  |       0.76       |       0.78        |       0.8        |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    137.97%    |
|  512  | 2048 |  4  |  1  | 32  |   4   |  1   |  [[4, 512, 2048]]  | bf16  |       0.75       |       0.79        |       0.82       |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    279.62%    |
|  512  | 2048 |  8  |  1  | 32  |   4   |  1   |  [[8, 512, 2048]]  | bf16  |       0.36       |       0.37        |       0.38       |        7.24        | 0.00e+00 | 8.39e+06 |        0%        |   1165.08%    |
|  512  | 2048 | 16  |  1  | 32  |   4   |  1   | [[16, 512, 2048]]  | bf16  |       0.74       |       0.77        |       0.8        |       12.49        | 0.00e+00 | 1.68e+07 |        0%        |    1133.6%    |
|  512  | 2048 | 32  |  1  | 32  |   4   |  1   | [[32, 512, 2048]]  | bf16  |       0.76       |       0.79        |       0.83       |       22.97        | 0.00e+00 | 3.36e+07 |        0%        |   2207.53%    |
| 1024  | 2048 |  1  |  1  | 32  |   4   |  1   | [[1, 1024, 2048]]  | bf16  |       0.77       |       0.79        |       0.85       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    136.18%    |
| 1024  | 2048 |  2  |  1  | 32  |   4   |  1   | [[2, 1024, 2048]]  | bf16  |       0.75       |        0.8        |       0.84       |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    279.62%    |
| 1024  | 2048 |  4  |  1  | 32  |   4   |  1   | [[4, 1024, 2048]]  | bf16  |       0.74       |       0.76        |       0.77       |        7.24        | 0.00e+00 | 8.39e+06 |        0%        |    566.8%     |
| 1024  | 2048 |  8  |  1  | 32  |   4   |  1   | [[8, 1024, 2048]]  | bf16  |       0.74       |       0.77        |       0.81       |       12.49        | 0.00e+00 | 1.68e+07 |        0%        |    1133.6%    |
